# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
# Total atoms: 1408, Printable atoms: 1353
1353 atoms
0 bonds
0 angles
0 dihedrals
0 impropers
0 26.7414 xlo xhi
0 29.0805 ylo yhi
0 25.5942 zlo zhi
1.78067e-15 -12.4251 2.50293e-15 xy xz yz

10 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1 1.008 # H
2 12.011 # C
3 15.999 # O
4 14.006 # N
5 65.38 # Zn
6 12 # C_co2
7 15.9994 # O_co2
8 1.008 # H_TIP4P
9 0 # L_TIP4P
10 15.9994 # O_TIP4P

Pair Coeffs

1 0.0152001 2.846 # H
2 0.0951057 3.473 # C
3 0.0957038 3.033 # O
4 0.0774036 3.263 # N
5 0.0549999 4.045 # Zn
6 0.0536545 2.8 # C_co2
7 0.156989 3.05 # O_co2
8 0 1 # H_TIP4P
9 0 1 # L_TIP4P
10 0.162752 3.16435 # O_TIP4P

Atoms

100 1 4 -0.19284 -3.950568379 6.299146241 24.83489436 # calf20_ddec_super.cif N
101 1 4 -0.317825 -1.193345578 6.860405446 18.97841319 # calf20_ddec_super.cif N
102 1 4 -0.317856 -10.60139589 2.833095034 23.67862575 # calf20_ddec_super.cif N
103 1 4 -0.317783 -8.530541447 2.013656528 19.41292048 # calf20_ddec_super.cif N
104 1 4 -0.317845 -3.264200155 7.679845361 23.24411543 # calf20_ddec_super.cif N
105 1 3 -0.498914 -7.181176284 0.7497797058 22.28671918 # calf20_ddec_super.cif O
106 1 3 -0.498913 -4.613563748 8.943720654 20.37032299 # calf20_ddec_super.cif O
107 1 3 -0.498917 -6.684421592 5.596527308 24.63602727 # calf20_ddec_super.cif O
108 1 3 -0.498914 -5.110322452 4.096979264 18.02100455 # calf20_ddec_super.cif O
109 1 3 -0.504972 -5.045456744 0.3083222689 22.83839855 # calf20_ddec_super.cif O
110 1 3 -0.504996 -6.749280224 9.385174018 19.81863514 # calf20_ddec_super.cif O
111 1 3 -0.504964 -8.820130141 5.155074705 24.08434507 # calf20_ddec_super.cif O
112 1 3 -0.504947 -2.974608967 4.538426897 18.57269254 # calf20_ddec_super.cif O
113 1 2 0.1511 -9.137267534 7.758856516 19.2531214 # calf20_ddec_super.cif C
114 1 2 0.151084 -2.657477353 1.934642661 23.40391829 # calf20_ddec_super.cif C
115 1 2 0.151075 -0.5866213614 2.912105986 19.13821392 # calf20_ddec_super.cif C
116 1 2 0.15109 -11.20812149 6.781392844 23.51882491 # calf20_ddec_super.cif C
117 1 2 0.163631 -2.201034566 7.194843639 19.81741992 # calf20_ddec_super.cif C
118 1 2 0.163688 -9.593707727 2.498656662 22.83961786 # calf20_ddec_super.cif C
119 1 2 0.163655 -7.522854019 2.348093248 18.57391435 # calf20_ddec_super.cif C
120 1 2 0.163692 -4.271887717 7.345406181 24.08312377 # calf20_ddec_super.cif C
121 1 2 0.467519 -6.016427655 0.3040470826 22.03721727 # calf20_ddec_super.cif C
122 1 2 0.467537 -5.778308035 9.389450793 20.61982263 # calf20_ddec_super.cif C
123 1 2 0.467506 -7.849158419 5.150798943 24.88552855 # calf20_ddec_super.cif C
124 1 2 0.46749 -3.945571019 4.542704938 17.77151109 # calf20_ddec_super.cif C
125 1 1 0.115606 -8.164457034 7.814779699 18.77877642 # calf20_ddec_super.cif H
126 1 1 0.115616 -3.630286284 1.878720371 23.8782622 # calf20_ddec_super.cif H
127 1 1 0.115601 -1.559431888 2.96802945 19.61255809 # calf20_ddec_super.cif H
128 1 1 0.11561 -10.23531215 6.725469566 23.04448076 # calf20_ddec_super.cif H
129 1 1 0.117813 -3.155732447 6.686648241 19.87166162 # calf20_ddec_super.cif H
130 1 1 0.117793 -8.639012369 3.006849557 22.78537586 # calf20_ddec_super.cif H
131 1 1 0.117796 -6.568157144 1.83989971 18.51967247 # calf20_ddec_super.cif H
132 1 1 0.117789 -5.226585837 7.853600363 24.13736606 # calf20_ddec_super.cif H
133 1 5 0.688558 -0.2595260137 10.24069652 3.740147571 # calf20_ddec_super.cif Zn
134 1 5 0.688576 5.031611512 18.83980127 4.791260809 # calf20_ddec_super.cif Zn
135 1 5 0.688578 7.102470139 15.08744532 0.5255578396 # calf20_ddec_super.cif Zn
136 1 5 0.688597 -2.330377069 13.99304982 8.00584938 # calf20_ddec_super.cif Zn
137 1 4 -0.189726 -1.238244337 18.29315657 3.148501056 # calf20_ddec_super.cif N
138 1 4 -0.189706 6.010334451 10.78734158 5.382905782 # calf20_ddec_super.cif N
139 1 4 -0.189705 8.081188929 13.44640571 1.117201382 # calf20_ddec_super.cif N
140 1 4 -0.189705 -3.309096324 15.63409003 7.414206329 # calf20_ddec_super.cif N
141 1 4 -0.19279 6.403701526 17.93460127 3.506373637 # calf20_ddec_super.cif N
142 1 4 -0.192839 -1.631610327 11.14589584 5.025032275 # calf20_ddec_super.cif N
143 1 4 -0.192842 0.4392457663 13.08785184 0.7593269757 # calf20_ddec_super.cif N
144 1 4 -0.19284 4.332848227 15.99264581 7.77207925 # calf20_ddec_super.cif N
145 1 4 -0.317825 7.090071028 16.55390501 1.915598076 # calf20_ddec_super.cif N
146 1 4 -0.317856 -2.31797928 12.5265946 6.615810637 # calf20_ddec_super.cif N
147 1 4 -0.317783 -0.2471248405 11.70715609 2.350105369 # calf20_ddec_super.cif N
148 1 4 -0.317845 5.019216451 17.37334493 6.18130032 # calf20_ddec_super.cif N
149 1 3 -0.498914 1.102240322 10.44327927 5.223904067 # calf20_ddec_super.cif O
150 1 3 -0.498913 3.669852858 18.63722022 3.307507881 # calf20_ddec_super.cif O
151 1 3 -0.498917 1.598995014 15.29002687 7.573212158 # calf20_ddec_super.cif O
152 1 3 -0.498914 3.173094154 13.79047883 0.9581894332 # calf20_ddec_super.cif O
153 1 3 -0.504972 3.237959862 10.00182183 5.77558344 # calf20_ddec_super.cif O
154 1 3 -0.504996 1.534136382 19.07867358 2.755820029 # calf20_ddec_super.cif O
155 1 3 -0.504964 -0.536713535 14.84857427 7.021529959 # calf20_ddec_super.cif O
156 1 3 -0.504947 5.308807639 14.23192646 1.509877429 # calf20_ddec_super.cif O
157 1 2 0.1511 -0.8538509276 17.45235608 2.190306286 # calf20_ddec_super.cif C
158 1 2 0.151084 5.625939253 11.62814223 6.341103173 # calf20_ddec_super.cif C
159 1 2 0.151075 7.696795245 12.60560555 2.075398808 # calf20_ddec_super.cif C
160 1 2 0.15109 -2.924704884 16.47489241 6.456009795 # calf20_ddec_super.cif C
161 1 2 0.163631 6.08238204 16.8883432 2.754604803 # calf20_ddec_super.cif C
162 1 2 0.163688 -1.310291121 12.19215623 5.77680275 # calf20_ddec_super.cif C
163 1 2 0.163655 0.7605625872 12.04159281 1.511099236 # calf20_ddec_super.cif C
164 1 2 0.163692 4.011528889 17.03890575 7.02030866 # calf20_ddec_super.cif C
165 1 2 0.467519 2.266988951 9.997546648 4.974402156 # calf20_ddec_super.cif C
166 1 2 0.467537 2.505108571 19.08295036 3.557007514 # calf20_ddec_super.cif C
167 1 2 0.467506 0.434258187 14.84429851 7.822713437 # calf20_ddec_super.cif C
168 1 2 0.46749 4.337845587 14.2362045 0.7086959802 # calf20_ddec_super.cif C
169 1 1 0.115606 0.1189595725 17.50827926 1.715961306 # calf20_ddec_super.cif H
170 1 1 0.115616 4.653130322 11.57221994 6.815447083 # calf20_ddec_super.cif H
171 1 1 0.115601 6.723984718 12.66152902 2.549742976 # calf20_ddec_super.cif H
172 1 1 0.11561 -1.951895546 16.41896913 5.981665648 # calf20_ddec_super.cif H
173 1 1 0.117813 5.127684159 16.38014781 2.808846504 # calf20_ddec_super.cif H
174 1 1 0.117793 -0.3555957625 12.70034912 5.722560742 # calf20_ddec_super.cif H
175 1 1 0.117796 1.715259462 11.53339928 1.456857357 # calf20_ddec_super.cif H
176 1 1 0.117789 3.056830769 17.54709993 7.074550945 # calf20_ddec_super.cif H
177 1 5 0.688558 -4.401234317 10.24069652 12.27155513 # calf20_ddec_super.cif Zn
178 1 5 0.688576 0.8899032087 18.83980127 13.32266837 # calf20_ddec_super.cif Zn
179 1 5 0.688578 2.960761836 15.08744532 9.056965396 # calf20_ddec_super.cif Zn
180 1 5 0.688597 -6.472085372 13.99304982 16.53725694 # calf20_ddec_super.cif Zn
181 1 4 -0.189726 -5.37995264 18.29315657 11.67990861 # calf20_ddec_super.cif N
182 1 4 -0.189706 1.868626148 10.78734158 13.91431334 # calf20_ddec_super.cif N
183 1 4 -0.189705 3.939480626 13.44640571 9.648608938 # calf20_ddec_super.cif N
184 1 4 -0.189705 -7.450804627 15.63409003 15.94561389 # calf20_ddec_super.cif N
185 1 4 -0.19279 2.261993223 17.93460127 12.03778119 # calf20_ddec_super.cif N
186 1 4 -0.192839 -5.77331863 11.14589584 13.55643983 # calf20_ddec_super.cif N
187 1 4 -0.192842 -3.702462537 13.08785184 9.290734532 # calf20_ddec_super.cif N
188 1 4 -0.19284 0.1911399238 15.99264581 16.30348681 # calf20_ddec_super.cif N
189 1 4 -0.317825 2.948362725 16.55390501 10.44700563 # calf20_ddec_super.cif N
190 1 4 -0.317856 -6.459687583 12.5265946 15.14721819 # calf20_ddec_super.cif N
191 1 4 -0.317783 -4.388833144 11.70715609 10.88151293 # calf20_ddec_super.cif N
192 1 4 -0.317845 0.8775081476 17.37334493 14.71270788 # calf20_ddec_super.cif N
193 1 3 -0.498914 -3.039467981 10.44327927 13.75531162 # calf20_ddec_super.cif O
194 1 3 -0.498913 -0.4718554452 18.63722022 11.83891544 # calf20_ddec_super.cif O
195 1 3 -0.498917 -2.542713289 15.29002687 16.10461971 # calf20_ddec_super.cif O
196 1 3 -0.498914 -0.9686141491 13.79047883 9.48959699 # calf20_ddec_super.cif O
197 1 3 -0.504972 -0.9037484411 10.00182183 14.306991 # calf20_ddec_super.cif O
198 1 3 -0.504996 -2.607571921 19.07867358 11.28722759 # calf20_ddec_super.cif O
199 1 3 -0.504964 -4.678421838 14.84857427 15.55293752 # calf20_ddec_super.cif O
200 1 3 -0.504947 1.167099336 14.23192646 10.04128499 # calf20_ddec_super.cif O
201 1 2 0.1511 -4.995559231 17.45235608 10.72171384 # calf20_ddec_super.cif C
202 1 2 0.151084 1.48423095 11.62814223 14.87251073 # calf20_ddec_super.cif C
203 1 2 0.151075 3.555086942 12.60560555 10.60680636 # calf20_ddec_super.cif C
204 1 2 0.15109 -7.066413187 16.47489241 14.98741735 # calf20_ddec_super.cif C
205 1 2 0.163631 1.940673737 16.8883432 11.28601236 # calf20_ddec_super.cif C
206 1 2 0.163688 -5.451999424 12.19215623 14.30821031 # calf20_ddec_super.cif C
207 1 2 0.163655 -3.381145716 12.04159281 10.04250679 # calf20_ddec_super.cif C
208 1 2 0.163692 -0.1301794143 17.03890575 15.55171622 # calf20_ddec_super.cif C
209 1 2 0.467519 -1.874719352 9.997546648 13.50580971 # calf20_ddec_super.cif C
210 1 2 0.467537 -1.636599732 19.08295036 12.08841507 # calf20_ddec_super.cif C
211 1 2 0.467506 -3.707450116 14.84429851 16.35412099 # calf20_ddec_super.cif C
212 1 2 0.46749 0.1961372845 14.2362045 9.240103537 # calf20_ddec_super.cif C
213 1 1 0.115606 -4.022748731 17.50827926 10.24736886 # calf20_ddec_super.cif H
214 1 1 0.115616 0.5114220191 11.57221994 15.34685464 # calf20_ddec_super.cif H
215 1 1 0.115601 2.582276415 12.66152902 11.08115053 # calf20_ddec_super.cif H
216 1 1 0.11561 -6.093603849 16.41896913 14.5130732 # calf20_ddec_super.cif H
217 1 1 0.117813 0.9859758556 16.38014781 11.34025406 # calf20_ddec_super.cif H
218 1 1 0.117793 -4.497304066 12.70034912 14.2539683 # calf20_ddec_super.cif H
219 1 1 0.117796 -2.426448841 11.53339928 9.988264914 # calf20_ddec_super.cif H
220 1 1 0.117789 -1.084877534 17.54709993 15.6059585 # calf20_ddec_super.cif H
221 1 5 0.688558 -8.54294262 10.24069652 20.80296268 # calf20_ddec_super.cif Zn
222 1 5 0.688576 -3.251805094 18.83980127 21.85407592 # calf20_ddec_super.cif Zn
223 1 5 0.688578 -1.180946467 15.08744532 17.58837295 # calf20_ddec_super.cif Zn
224 1 5 0.688597 -10.61379368 13.99304982 25.06866449 # calf20_ddec_super.cif Zn
225 1 4 -0.189726 -9.521660943 18.29315657 20.21131617 # calf20_ddec_super.cif N
226 1 4 -0.189706 -2.273082155 10.78734158 22.44572089 # calf20_ddec_super.cif N
227 1 4 -0.189705 -0.2022276771 13.44640571 18.1800165 # calf20_ddec_super.cif N
228 1 4 -0.189705 -11.59251293 15.63409003 24.47702144 # calf20_ddec_super.cif N
229 1 4 -0.19279 -1.87971508 17.93460127 20.56918875 # calf20_ddec_super.cif N
230 1 4 -0.192839 -9.915026933 11.14589584 22.08784739 # calf20_ddec_super.cif N
231 1 4 -0.192842 -7.84417084 13.08785184 17.82214209 # calf20_ddec_super.cif N
232 1 4 -0.19284 -3.950568379 15.99264581 24.83489436 # calf20_ddec_super.cif N
233 1 4 -0.317825 -1.193345578 16.55390501 18.97841319 # calf20_ddec_super.cif N
234 1 4 -0.317856 -10.60139589 12.5265946 23.67862575 # calf20_ddec_super.cif N
235 1 4 -0.317783 -8.530541447 11.70715609 19.41292048 # calf20_ddec_super.cif N
236 1 4 -0.317845 -3.264200155 17.37334493 23.24411543 # calf20_ddec_super.cif N
237 1 3 -0.498914 -7.181176284 10.44327927 22.28671918 # calf20_ddec_super.cif O
238 1 3 -0.498913 -4.613563748 18.63722022 20.37032299 # calf20_ddec_super.cif O
239 1 3 -0.498917 -6.684421592 15.29002687 24.63602727 # calf20_ddec_super.cif O
240 1 3 -0.498914 -5.110322452 13.79047883 18.02100455 # calf20_ddec_super.cif O
241 1 3 -0.504972 -5.045456744 10.00182183 22.83839855 # calf20_ddec_super.cif O
242 1 3 -0.504996 -6.749280224 19.07867358 19.81863514 # calf20_ddec_super.cif O
243 1 3 -0.504964 -8.820130141 14.84857427 24.08434507 # calf20_ddec_super.cif O
244 1 3 -0.504947 -2.974608967 14.23192646 18.57269254 # calf20_ddec_super.cif O
245 1 2 0.1511 -9.137267534 17.45235608 19.2531214 # calf20_ddec_super.cif C
246 1 2 0.151084 -2.657477353 11.62814223 23.40391829 # calf20_ddec_super.cif C
247 1 2 0.151075 -0.5866213614 12.60560555 19.13821392 # calf20_ddec_super.cif C
248 1 2 0.15109 -11.20812149 16.47489241 23.51882491 # calf20_ddec_super.cif C
249 1 2 0.163631 -2.201034566 16.8883432 19.81741992 # calf20_ddec_super.cif C
250 1 2 0.163688 -9.593707727 12.19215623 22.83961786 # calf20_ddec_super.cif C
251 1 2 0.163655 -7.522854019 12.04159281 18.57391435 # calf20_ddec_super.cif C
252 1 2 0.163692 -4.271887717 17.03890575 24.08312377 # calf20_ddec_super.cif C
253 1 2 0.467519 -6.016427655 9.997546648 22.03721727 # calf20_ddec_super.cif C
254 1 2 0.467537 -5.778308035 19.08295036 20.61982263 # calf20_ddec_super.cif C
255 1 2 0.467506 -7.849158419 14.84429851 24.88552855 # calf20_ddec_super.cif C
256 1 2 0.46749 -3.945571019 14.2362045 17.77151109 # calf20_ddec_super.cif C
257 1 1 0.115606 -8.164457034 17.50827926 18.77877642 # calf20_ddec_super.cif H
258 1 1 0.115616 -3.630286284 11.57221994 23.8782622 # calf20_ddec_super.cif H
259 1 1 0.115601 -1.559431888 12.66152902 19.61255809 # calf20_ddec_super.cif H
260 1 1 0.11561 -10.23531215 16.41896913 23.04448076 # calf20_ddec_super.cif H
261 1 1 0.117813 -3.155732447 16.38014781 19.87166162 # calf20_ddec_super.cif H
262 1 1 0.117793 -8.639012369 12.70034912 22.78537586 # calf20_ddec_super.cif H
263 1 1 0.117796 -6.568157144 11.53339928 18.51967247 # calf20_ddec_super.cif H
264 1 1 0.117789 -5.226585837 17.54709993 24.13736606 # calf20_ddec_super.cif H
265 1 5 0.688558 -0.2595260137 19.93419609 3.740147571 # calf20_ddec_super.cif Zn
266 1 5 0.688576 5.031611512 28.53330084 4.791260809 # calf20_ddec_super.cif Zn
267 1 5 0.688578 7.102470139 24.78094488 0.5255578396 # calf20_ddec_super.cif Zn
268 1 5 0.688597 -2.330377069 23.68654939 8.00584938 # calf20_ddec_super.cif Zn
269 1 4 -0.189726 -1.238244337 27.98665614 3.148501056 # calf20_ddec_super.cif N
